Employee_ID,Employee_Name,Job_Title,Hire_Date,Salary,Work_Location,Employment_Status
478,Meena,IT Support,17-08-2024,223499,Paris,Internship
479,Ishita,Chief Financial Officer (CFO),06-11-2021,186902,Thiruvananthapuram,Full-Time
480,Deepak,UI/UX Designer,13-01-2025,141156,Thiruvananthapuram,Part-Time
483,Komal,HR Manager,10-01-2020,182872,Pune,On Leave
485,Suresh,Operations Manager,02-09-2000,278608,Sydney,Contract
486,Ishita,Sales Manager,29-09-2021,45116,Delhi,Resigned
487,Rekha,Chief Technology Officer (CTO),25-07-2003,144690,Gurgaon,Probation
488,Vivek,Research Scientist,01-12-2019,27989,Nagpur,Contract
489,Manoj,Project Coordinator,26-01-2022,103308,Tokyo,Contract
490,Raj,Team Lead,22-09-2002,26107,London,Probation
492,Ravi,System Administrator,09-08-2019,91143,New York,Full-Time
493,Ravi,Business Analyst,15-07-2015,75636,Bengaluru,Freelance
494,Sonali,UI/UX Designer,25-11-2023,43304,Lucknow,Freelance
495,Sanjay,HR Manager,22-02-2006,293010,Chandigarh,Full-Time
496,Nisha,Cloud Engineer,31-12-2018,277102,Delhi,Contract
497,Vikas,Research Scientist,31-10-2012,153741,Ahmedabad,Freelance
499,Harsh,Marketing Executive,23-10-2003,103427,Jaipur,Retired
500,Vivek,Research Scientist,31-10-2014,63638,Gurgaon,Terminated
501,Divya,Quality Assurance Engineer,20-04-2003,234593,Thiruvananthapuram,Freelance
502,Ajay,IT Support,07-07-2008,200312,Dubai,Full-Time
503,Ravi,Quality Assurance Engineer,16-08-2024,237144,Pune,On Leave
504,Rekha,Team Lead,06-07-2008,184770,Nagpur,Contract
506,Ishita,Team Lead,10-10-2011,247662,Toronto,Terminated
507,Anjali,Chief Financial Officer (CFO),21-08-2010,47464,Dubai,Probation
508,Meena,Project Coordinator,20-11-2017,112731,Hyderabad,Probation
509,Shreya,Machine Learning Engineer,12-05-2008,85900,Hyderabad,Resigned
511,Meena,Research Scientist,13-08-2017,99163,Pune,Probation
515,Komal,DevOps Engineer,01-02-2015,48006,Berlin,Contract
518,Sakshi,Legal Advisor,18-11-2024,185475,Chennai,Contract
519,Gaurav,Cloud Engineer,16-07-2006,95773,San Francisco,Resigned
520,Chirag,Chief Financial Officer (CFO),01-02-2010,223050,Berlin,Internship
521,Rakesh,IT Support,16-02-2018,82332,London,Internship
523,Deepak,Chief Financial Officer (CFO),03-03-2006,145432,San Francisco,Resigned
527,Deepak,HR Manager,30-05-2010,152629,Gurgaon,On Leave
528,Shreya,Financial Analyst,20-04-2012,45771,Chennai,Part-Time
529,Vivek,UI/UX Designer,13-07-2024,153676,Chandigarh,Part-Time
530,Maya,Business Analyst,28-02-2021,285272,Indore,Resigned
531,Amit,Business Analyst,15-11-2012,77610,Delhi,Contract
532,Meena,Financial Analyst,19-10-2004,267673,Lucknow,On Leave
533,Swati,Chief Financial Officer (CFO),12-08-2003,69900,Hyderabad,Retired
534,Priya,Machine Learning Engineer,12-02-2006,81721,Singapore,Full-Time
535,Ritu,Machine Learning Engineer,08-02-2002,98002,Mumbai,On Leave
536,Neha,Content Writer,02-06-2018,68937,Singapore,Terminated
539,Anjali,Accountant,26-06-2007,111141,Paris,On Leave
540,Amit,Chief Financial Officer (CFO),19-12-2009,36096,Mumbai,Retired
542,Deepak,Operations Manager,09-06-2009,82872,Berlin,Retired
543,Ritu,Research Scientist,17-11-2000,227299,Pune,Freelance
544,Chirag,DevOps Engineer,29-11-2016,177276,London,Terminated
545,Nitin,DevOps Engineer,22-08-2013,259443,San Francisco,On Leave
546,Chirag,Recruiter,17-08-2024,285044,Gurgaon,Probation
547,Pankaj,Graphic Designer,17-11-2004,170221,Sydney,Terminated
548,Jyoti,Machine Learning Engineer,24-02-2015,240124,Paris,Terminated
549,Pankaj,Product Manager,13-07-2009,272034,Bengaluru,Probation
550,Seema,Chief Financial Officer (CFO),24-08-2000,114057,Mumbai,Retired
551,Ritu,Cloud Engineer,06-06-2019,218603,Toronto,Contract
554,Chirag,Accountant,28-04-2012,125778,Singapore,Terminated
555,Priya,Recruiter,29-06-2000,79240,Ahmedabad,Full-Time
556,Divya,Marketing Executive,02-07-2018,188172,Berlin,Full-Time
557,Suresh,Sales Manager,15-11-2023,188129,Kolkata,Internship
559,Ishita,Accountant,21-04-2019,148789,Thiruvananthapuram,Probation
560,Pallavi,Graphic Designer,20-06-2019,69585,Tokyo,Freelance
561,Manoj,Team Lead,23-12-2002,95019,Indore,Full-Time
562,Kavita,Cloud Engineer,14-03-2003,299201,New York,Part-Time
567,Ajay,Machine Learning Engineer,26-11-2013,272960,Paris,On Leave
568,Ravi,HR Manager,27-11-2003,241677,Noida,Part-Time
569,Akash,Team Lead,13-06-2021,116758,Mumbai,Probation
570,Harsh,System Administrator,20-07-2021,243182,Berlin,Internship
572,Rohan,Data Analyst,09-02-2022,41365,Toronto,Resigned
573,Nisha,Research Scientist,19-12-2005,237192,London,Terminated
575,Pallavi,Chief Executive Officer (CEO),19-10-2016,123477,Chennai,Full-Time
577,Arjun,Customer Support Specialist,26-08-2007,69332,London,Internship
578,Ravi,HR Manager,26-09-2014,23120,Hyderabad,Internship
579,Nisha,Accountant,14-05-2018,91559,Thiruvananthapuram,Probation
580,Nisha,System Administrator,20-02-2018,232180,Kolkata,Terminated
581,Amit,Software Engineer,12-11-2009,146132,Coimbatore,Part-Time
582,Anjali,Data Analyst,31-05-2022,212825,Noida,Part-Time
584,Jyoti,Data Analyst,19-10-2010,117476,Berlin,Internship
586,Arjun,Financial Analyst,25-09-2009,123951,Nagpur,Full-Time
588,Mohit,UI/UX Designer,19-10-2021,128223,Ahmedabad,Contract
590,Suresh,HR Manager,21-04-2014,132905,Toronto,Contract
591,Pankaj,Chief Executive Officer (CEO),18-05-2006,129341,Jaipur,Retired
592,Ishita,Chief Executive Officer (CEO),09-02-2001,125994,Bengaluru,Full-Time
593,Deepak,Quality Assurance Engineer,19-03-2014,177241,Kolkata,Probation
594,Sneha,Marketing Executive,07-12-2019,289929,Chennai,Retired
595,Raj,Marketing Executive,05-02-2008,211513,New York,Contract
596,Amit,Sales Manager,09-05-2005,182533,Tokyo,Probation
597,Pallavi,DevOps Engineer,22-05-2014,218166,Dubai,Terminated
598,Rekha,Graphic Designer,13-11-2015,223580,Nagpur,Retired
599,Pooja,Chief Financial Officer (CFO),13-01-2014,147068,Singapore,Freelance
600,Pooja,Legal Advisor,04-09-2017,20596,Sydney,Resigned
601,Shreya,Quality Assurance Engineer,11-02-2014,54887,Delhi,Internship
603,Ritu,Chief Financial Officer (CFO),16-01-2020,293265,Sydney,Probation
604,Akash,Recruiter,13-02-2013,93494,Tokyo,Full-Time
605,Sanjay,Customer Support Specialist,04-05-2004,75090,Paris,Freelance
606,Chirag,Financial Analyst,06-10-2014,241062,Ahmedabad,On Leave
607,Varun,Intern,10-01-2004,148961,Chandigarh,Full-Time
609,Rohan,Research Scientist,11-09-2008,165952,Dubai,Terminated
610,Deepak,Operations Manager,20-11-2003,236527,Ahmedabad,Full-Time
611,Tina,Team Lead,27-08-2005,253813,Dubai,Contract
612,Komal,Customer Support Specialist,26-06-2000,159873,Coimbatore,Terminated
613,Mohit,DevOps Engineer,17-09-2001,136698,Sydney,Full-Time
614,Rohan,Project Coordinator,18-11-2020,285240,Mumbai,Contract
615,Priya,System Administrator,09-05-2007,169219,Berlin,Internship
616,Alok,Chief Executive Officer (CEO),25-10-2016,266279,Chandigarh,Resigned
617,Anjali,Accountant,27-04-2021,24647,Thiruvananthapuram,Internship
618,Manoj,Sales Manager,29-08-2017,263170,Dubai,Part-Time
619,Shreya,Chief Financial Officer (CFO),15-10-2009,126442,Ahmedabad,Resigned
620,Ishita,DevOps Engineer,12-06-2012,124681,Singapore,Full-Time
621,Chirag,System Administrator,07-11-2015,185982,Mumbai,Probation
623,Ravi,Recruiter,10-11-2007,151545,Singapore,Freelance
624,Anjali,Research Scientist,13-05-2021,163719,Tokyo,Probation
625,Rekha,Research Scientist,10-03-2025,19491,Berlin,Terminated
627,Nitin,Chief Financial Officer (CFO),11-04-2025,251841,Bengaluru,Full-Time
628,Farhan,Content Writer,02-01-2015,238131,New York,On Leave
629,Rahul,DevOps Engineer,30-06-2015,196695,Bengaluru,Contract
630,Chirag,Product Manager,18-07-2016,52770,Jaipur,On Leave
632,Rohan,Cloud Engineer,30-06-2013,61979,Hyderabad,Probation
633,Karan,System Administrator,18-11-2025,207345,Toronto,Retired
634,Anita,Research Scientist,10-01-2013,259499,Berlin,On Leave
635,Nisha,Data Analyst,04-02-2016,278625,Dubai,Internship
636,Karan,Customer Support Specialist,18-11-2021,191034,Indore,Contract
637,Akash,Data Analyst,27-09-2020,249160,Chennai,Probation
638,Priya,Chief Technology Officer (CTO),06-09-2023,132754,Paris,Part-Time
640,Rekha,System Administrator,28-06-2003,272647,Coimbatore,On Leave
641,Priya,UI/UX Designer,28-01-2014,228200,San Francisco,Resigned
642,Anjali,Operations Manager,08-11-2007,28659,Nagpur,Part-Time
643,Suresh,DevOps Engineer,25-10-2019,152035,San Francisco,On Leave
644,Arjun,HR Manager,06-09-2004,250173,Chennai,Internship
645,Suresh,Product Manager,27-06-2004,185866,Thiruvananthapuram,Resigned
646,Amit,Data Analyst,12-12-2020,17683,Indore,Full-Time
647,Jyoti,Recruiter,28-04-2000,222014,Kolkata,On Leave
648,Pooja,Recruiter,13-12-2000,172804,Lucknow,Retired
649,Pankaj,Product Manager,31-05-2015,294878,Chennai,Full-Time
650,Sanjay,Recruiter,01-04-2010,235539,Kolkata,Terminated
651,Ravi,Machine Learning Engineer,14-03-2000,249798,Paris,Contract
652,Shreya,Intern,20-05-2007,77138,Singapore,Part-Time
654,Swati,Accountant,30-10-2012,47059,Indore,Full-Time
655,Rahul,Operations Manager,01-07-2004,291077,Mumbai,On Leave
656,Vivek,Product Manager,28-01-2020,218802,Bengaluru,Internship
658,Sakshi,Team Lead,19-10-2022,196607,Tokyo,Probation
659,Rakesh,Legal Advisor,29-11-2002,209196,Hyderabad,Full-Time
660,Rohan,Customer Support Specialist,28-08-2014,120897,Chennai,On Leave
661,Shreya,Quality Assurance Engineer,06-01-2007,25604,Pune,Probation
662,Nisha,UI/UX Designer,16-06-2018,129625,New York,Terminated
664,Meena,Sales Manager,30-10-2015,61864,Sydney,Internship
665,Seema,Software Engineer,28-10-2000,208029,Coimbatore,Terminated
666,Chirag,Content Writer,19-05-2015,120039,Singapore,Part-Time
667,Vivek,IT Support,24-04-2001,152193,Kolkata,Probation
668,Sonali,Machine Learning Engineer,21-01-2015,61121,Noida,Full-Time
669,Suresh,Research Scientist,27-11-2018,115518,Ahmedabad,Retired
670,Alok,UI/UX Designer,14-06-2018,275445,Toronto,Retired
671,Sakshi,Operations Manager,07-06-2022,20325,Thiruvananthapuram,Resigned
672,Harsh,Research Scientist,07-08-2023,207555,Ahmedabad,On Leave
673,Jyoti,Technical Architect,02-08-2012,50969,Dubai,Freelance
674,Ritu,UI/UX Designer,09-09-2016,72028,New York,Part-Time
675,Pankaj,IT Support,20-05-2022,110723,Nagpur,Resigned
676,Meena,Data Analyst,25-07-2014,275169,Indore,Internship
677,Kavita,Chief Technology Officer (CTO),07-08-2017,46649,Dubai,Probation
678,Pallavi,Content Writer,01-12-2021,143884,Coimbatore,Retired
681,Nitin,HR Manager,20-01-2021,107988,Chennai,Contract
682,Sakshi,DevOps Engineer,21-09-2024,238194,Kolkata,Part-Time
683,Kavita,Product Manager,31-07-2007,268253,Paris,Part-Time
684,Amit,HR Manager,16-04-2022,98905,Hyderabad,Part-Time
685,Arjun,System Administrator,10-01-2019,134051,Indore,Retired
686,Pooja,Marketing Executive,28-03-2013,170476,Mumbai,Contract
687,Nisha,Accountant,29-04-2013,224914,Pune,Part-Time
689,Nisha,Project Coordinator,27-07-2017,262448,Sydney,Contract
690,Mohit,Recruiter,16-02-2000,165755,New York,Probation
692,Lokesh,Content Writer,19-08-2013,185725,Jaipur,Terminated
693,Lokesh,Customer Support Specialist,22-11-2011,174938,Pune,Contract
694,Kavita,Project Coordinator,14-11-2011,233820,Noida,Internship
695,Vivek,Legal Advisor,14-09-2022,103299,Jaipur,Terminated
696,Amit,Chief Financial Officer (CFO),24-01-2003,107550,Berlin,Freelance
697,Sneha,Accountant,05-04-2011,178589,Noida,Contract
698,Tina,HR Manager,25-06-2019,179606,Indore,Internship
699,Divya,Content Writer,18-08-2008,135187,Singapore,Full-Time
700,Neha,Technical Architect,19-12-2021,90142,Nagpur,Terminated
701,Farhan,Product Manager,23-12-2012,129017,Nagpur,Part-Time
702,Akash,Product Manager,29-03-2017,249449,Mumbai,On Leave
703,Harsh,IT Support,24-09-2025,196538,Hyderabad,Retired
704,Chirag,Quality Assurance Engineer,12-12-2018,124895,London,On Leave
705,Maya,Research Scientist,14-01-2012,232606,Nagpur,Internship
706,Rahul,Team Lead,08-08-2002,181443,Dubai,Retired
707,Shreya,UI/UX Designer,29-07-2001,221878,Tokyo,Probation
708,Jyoti,Technical Architect,09-11-2016,102338,Chandigarh,On Leave
710,Seema,Marketing Executive,27-03-2018,111259,San Francisco,Freelance
711,Jyoti,HR Manager,15-03-2023,151135,Pune,Full-Time
712,Nisha,Recruiter,30-01-2013,273821,Jaipur,Internship
713,Meena,Project Coordinator,07-11-2012,248989,Dubai,On Leave
714,Sneha,Research Scientist,23-01-2007,87038,San Francisco,On Leave
715,Rahul,Project Coordinator,16-07-2002,202216,Ahmedabad,Part-Time
716,Pooja,Operations Manager,30-09-2019,293985,Hyderabad,Resigned
717,Kavita,Cloud Engineer,26-09-2022,130792,Pune,Probation
719,Suresh,IT Support,03-07-2002,49460,Mumbai,Probation
720,Chirag,Machine Learning Engineer,08-07-2008,253057,Pune,Full-Time
721,Pooja,Data Analyst,06-01-2000,35952,London,Internship
722,Anita,Chief Executive Officer (CEO),10-12-2017,173856,Pune,Full-Time
723,Akash,Content Writer,02-09-2002,237546,Thiruvananthapuram,Retired
724,Rohan,Machine Learning Engineer,23-03-2007,144831,Bengaluru,Part-Time
725,Nisha,Machine Learning Engineer,30-09-2007,39563,San Francisco,Contract
726,Maya,Operations Manager,21-04-2012,137751,Lucknow,Resigned
729,Lokesh,Project Coordinator,10-06-2001,171246,Singapore,Terminated
732,Divya,UI/UX Designer,27-03-2024,94361,Chennai,Part-Time
733,Sneha,Recruiter,16-03-2006,288335,Indore,Internship
734,Pankaj,Business Analyst,28-10-2013,88646,Toronto,Part-Time
735,Seema,Software Engineer,28-02-2020,73033,Chandigarh,On Leave
737,Pooja,Recruiter,11-07-2007,223377,Berlin,Terminated
739,Ajay,Technical Architect,02-07-2025,148307,Tokyo,Internship
740,Rahul,Recruiter,19-07-2024,171206,Gurgaon,Internship
741,Pooja,Chief Executive Officer (CEO),01-02-2000,78301,Gurgaon,Part-Time
742,Deepak,Software Engineer,08-10-2011,173307,Sydney,Full-Time
743,Sakshi,UI/UX Designer,14-06-2009,227345,Singapore,On Leave
744,Swati,Software Engineer,20-08-2004,258054,London,Full-Time
745,Kavita,Chief Financial Officer (CFO),11-02-2006,202034,Noida,Retired
747,Jyoti,Marketing Executive,25-06-2007,31781,Chennai,Contract
748,Nitin,Machine Learning Engineer,10-01-2011,53044,Delhi,Probation
749,Raj,Project Coordinator,22-07-2007,268683,Singapore,Internship
750,Ritu,IT Support,15-10-2018,288504,Lucknow,Part-Time
751,Ishita,Product Manager,10-09-2024,268927,Sydney,Part-Time
752,Anjali,Graphic Designer,11-02-2018,32880,Sydney,Full-Time
755,Alok,Accountant,27-01-2009,296066,Dubai,Contract
757,Nisha,Data Analyst,03-03-2020,132647,Lucknow,Probation
758,Pooja,Marketing Executive,02-07-2001,41391,Sydney,Probation
760,Rohan,Chief Technology Officer (CTO),27-07-2000,216942,Ahmedabad,Part-Time
761,Pankaj,Research Scientist,16-06-2001,270468,Lucknow,Part-Time
762,Ritu,System Administrator,05-10-2013,182642,Hyderabad,Part-Time
763,Meena,Financial Analyst,17-06-2017,76634,Tokyo,Contract
764,Pankaj,Recruiter,16-09-2012,184955,Kolkata,Retired
765,Deepak,Research Scientist,08-04-2021,81009,Paris,Resigned
767,Sonali,Legal Advisor,08-08-2005,124967,Singapore,Resigned
769,Anita,Cloud Engineer,29-01-2024,187862,Singapore,Probation
770,Pallavi,Recruiter,10-05-2014,232832,Gurgaon,Probation
771,Sanjay,Customer Support Specialist,20-02-2009,166653,Paris,Resigned
772,Pallavi,Chief Executive Officer (CEO),23-09-2019,20568,Nagpur,Probation
773,Rohan,IT Support,20-05-2021,196152,Hyderabad,Terminated
774,Chirag,Product Manager,21-04-2011,207833,Ahmedabad,Full-Time
775,Sneha,Recruiter,04-01-2009,239878,Hyderabad,Terminated
776,Sakshi,DevOps Engineer,03-11-2022,282220,Delhi,Retired
777,Sakshi,Chief Executive Officer (CEO),10-12-2005,93260,Tokyo,Resigned
778,Varun,Accountant,04-10-2001,170067,Paris,Retired
779,Tina,Customer Support Specialist,10-08-2004,211689,Indore,On Leave
780,Sakshi,Customer Support Specialist,22-11-2014,129518,Bengaluru,Freelance
781,Varun,IT Support,22-05-2007,255073,Chandigarh,Contract
782,Amit,HR Manager,23-01-2022,118053,Chandigarh,Terminated
783,Sanjay,Recruiter,27-11-2007,193424,Nagpur,Probation
784,Ajay,Quality Assurance Engineer,10-01-2004,232645,Lucknow,Freelance
785,Suresh,Accountant,28-01-2010,172773,Ahmedabad,Resigned
787,Vivek,Machine Learning Engineer,12-07-2024,162846,Coimbatore,Internship
792,Shreya,Graphic Designer,26-04-2016,60489,Kolkata,Part-Time
794,Arjun,Recruiter,07-11-2016,70226,Noida,Part-Time
795,Varun,Legal Advisor,09-03-2024,67266,Dubai,Full-Time
796,Harsh,Research Scientist,09-01-2008,29567,Pune,On Leave
797,Rakesh,Chief Executive Officer (CEO),20-09-2004,183974,London,Full-Time
798,Rohan,Marketing Executive,14-03-2004,150962,Ahmedabad,Freelance
800,Ritu,Marketing Executive,12-01-2017,95255,Kolkata,Part-Time
801,Pooja,Accountant,09-04-2014,128944,Dubai,Contract
802,Divya,Cloud Engineer,10-10-2016,248851,Chennai,Contract
803,Jyoti,HR Manager,26-03-2013,199137,Tokyo,Retired
805,Harsh,DevOps Engineer,09-02-2003,30551,Mumbai,Contract
806,Pooja,Chief Financial Officer (CFO),23-07-2002,232170,San Francisco,Resigned
807,Meena,Chief Financial Officer (CFO),09-12-2011,38485,Dubai,Contract
808,Jyoti,Project Coordinator,23-07-2024,107195,Dubai,Resigned
809,Shreya,Research Scientist,03-08-2019,109818,Chennai,Full-Time
810,Mohit,Customer Support Specialist,16-01-2020,255709,Kolkata,Freelance
813,Pankaj,DevOps Engineer,13-10-2020,72051,Toronto,Part-Time
815,Rahul,UI/UX Designer,16-08-2010,268588,Mumbai,On Leave
816,Karan,DevOps Engineer,07-12-2018,192489,Paris,Resigned
817,Amit,Marketing Executive,18-03-2020,159331,Pune,Resigned
819,Gaurav,Software Engineer,06-12-2005,249822,Tokyo,Terminated
820,Lokesh,Accountant,17-07-2010,18820,Nagpur,Probation
822,Pallavi,DevOps Engineer,31-03-2020,93787,Gurgaon,On Leave
823,Anjali,Operations Manager,29-05-2005,173895,Bengaluru,On Leave
824,Harsh,Recruiter,24-11-2004,43615,Dubai,Retired
825,Sneha,Marketing Executive,15-03-2011,190361,Nagpur,Part-Time
826,Jyoti,Legal Advisor,13-07-2017,25753,London,Freelance
827,Vikas,System Administrator,02-10-2013,220629,Coimbatore,Internship
828,Raj,Operations Manager,01-04-2009,62672,Nagpur,Probation
830,Rakesh,Marketing Executive,09-09-2007,129693,Thiruvananthapuram,Part-Time
831,Priya,IT Support,29-06-2015,144481,Coimbatore,Contract
833,Deepak,Data Analyst,20-06-2004,24605,Chandigarh,Terminated
834,Swati,Chief Executive Officer (CEO),31-01-2021,75134,Paris,Full-Time
835,Pankaj,Data Analyst,17-06-2020,18906,Sydney,Resigned
837,Kavita,Chief Technology Officer (CTO),15-01-2008,61262,New York,Probation
840,Rakesh,HR Manager,14-07-2006,214218,Chandigarh,Probation
842,Raj,Chief Executive Officer (CEO),27-03-2011,286349,Coimbatore,Part-Time
844,Sakshi,Graphic Designer,30-01-2005,132869,Lucknow,Internship
845,Farhan,Accountant,26-02-2020,213375,Sydney,Contract
846,Pallavi,Business Analyst,23-01-2019,238678,New York,Full-Time
847,Meena,Sales Manager,25-07-2000,101403,Indore,Retired
849,Ravi,Accountant,09-08-2013,153501,Berlin,Freelance
850,Farhan,Research Scientist,04-07-2000,57467,Gurgaon,Probation
851,Mohit,Marketing Executive,09-06-2011,246880,Pune,On Leave
852,Alok,Customer Support Specialist,19-12-2013,69376,Pune,Full-Time
853,Amit,Data Analyst,08-01-2008,118493,Toronto,Internship
855,Nitin,Operations Manager,21-05-2000,103361,Kolkata,Resigned
856,Ajay,Financial Analyst,28-04-2006,245506,Hyderabad,Contract
857,Komal,Chief Financial Officer (CFO),10-03-2010,151907,New York,Probation
858,Anita,Cloud Engineer,22-06-2007,108363,Delhi,Internship
859,Pankaj,Software Engineer,09-12-2021,289595,Gurgaon,Retired
861,Sanjay,UI/UX Designer,22-08-2007,279170,Bengaluru,Part-Time
